"title","lat","lng","www","conduse"
"Biblioteca """Don Lorenzo Milani""" di Rastignano","44,44019782575790","11,35790404944910","http://www.comune.pianoro.bo.it/servizi/cultura/BibliotecheCulturali","http://dati.emilia-romagna.it/id/ibc/condition/IT-BO0259_orari"
"Biblioteca comunale """Chiavelli"""","44,50828268476120","10,72703661871730","http://biblioteche.provincia.re.it/castellarano","http://dati.emilia-romagna.it/id/ibc/condition/IT-RE0022_orari"
"Biblioteca comunale """Chiavelli"""","44,50828268476120","10,72703661871730","http://www.comune.castellarano.re.it/Sezione.jsp?titolo=BIBLIOTECA&idSezione=215","http://dati.emilia-romagna.it/id/ibc/condition/IT-RE0022_orari"
"Biblioteca comunale """Centro Culturale Cà Rossa"""","44,76404682272220","10,67199780758420","http://biblioteche.provincia.re.it/Sezione.jsp?idSezione=28","http://dati.emilia-romagna.it/id/ibc/condition/IT-RE0003_orari"
"Biblioteca comunale """Rinaldo Veronesi"""","44,56522873515770","11,27235934498690","http://www.comune.calderaradireno.bo.it/aree-tematiche/cultura-e-spettacolo/attivita-e-servizi/biblioteca-201cbiblioreno-rinaldo-veronesi201d","http://dati.emilia-romagna.it/id/ibc/condition/IT-BO0176_orari"
"Biblioteca comunale","44,91493808485320","9,78795278790838","http://www.comune.carpaneto.pc.it","http://dati.emilia-romagna.it/id/ibc/condition/IT-PC0008_orari"
"Biblioteca comunale """Michele Leoni"""","44,86483743685890","10,06607319391260","http://www.comune.fidenza.pr.it/index.php?option=com_content&view=category&id=93&Itemid=234","http://dati.emilia-romagna.it/id/ibc/condition/IT-PR0013_orari"
"Biblioteca decentrata """Rotonda"""","44,62065890568850","10,92509989464530","http://www.comune.modena.it/biblioteche/rotonda","http://dati.emilia-romagna.it/id/ibc/condition/IT-MO0145_orari"
"Biblioteca comunale","44,97885026424730","11,98159398460100","http://www.comune.berra.fe.it/idx_biblioteca.php","http://dati.emilia-romagna.it/id/ibc/condition/IT-FE0002_orari"
"Museo internazionale e biblioteca della musica","44,49287832139780","11,35020819858670","http://www.museomusicabologna.it","http://dati.emilia-romagna.it/id/ibc/condition/IT-BO0310_orari"
"Biblioteca Civica """Mario Colombi Guidotti"""","44,80436891953420","10,31794186792580","http://biblioteche.comune.parma.it/BibParma/civica/index.htm","http://dati.emilia-romagna.it/id/ibc/condition/IT-PR0031_orari"
"Biblioteca dell'Istituzione Museo d'Arte della Città","44,41375765464020","12,20626254345130","http://www.mar.ra.it","http://dati.emilia-romagna.it/id/ibc/condition/IT-RA0125_orari"
"Casa della musica. Archivio storico del Teatro Regio - Sezione storica","44,80500067016180","10,33293079672670","http://www.lacasadellamusica.it","http://dati.emilia-romagna.it/id/ibc/condition/IT-PR0164_orari"
"Biblioteca comunale","44,92082309651160","12,22998315602990",,"http://dati.emilia-romagna.it/id/ibc/condition/IT-FE0148_orari"
"Istituzione Biblioteca Classense","44,41428475194630","12,19999738033190","http://www.classense.ra.it","http://dati.emilia-romagna.it/id/ibc/condition/IT-RA0036_orari"
"Biblioteca comunale """Gian Battista Toschi"""","44,49643284695400","10,60140519894300","http://biblioteche.provincia.re.it/baiso","http://dati.emilia-romagna.it/id/ibc/condition/IT-RE0005_orari"
"Biblioteca comunale """Gian Battista Toschi"""","44,49643284695400","10,60140519894300","http://www.comune.baiso.re.it/newsite","http://dati.emilia-romagna.it/id/ibc/condition/IT-RE0005_orari"
"Biblioteca comunale """Bibliomondo"""","44,78970138307590","11,13776823244320","http://www.comune.camposanto.mo.it/il-comune/servizi-comunali/area-socio-culturale/biblioteca","http://dati.emilia-romagna.it/id/ibc/condition/IT-MO0010_orari"
"Biblioteca comunale """Carlo Levi"""","44,64697005846110","10,48716546252610","http://www.comune.quattro-castella.re.it/index.php?option=com_content&view=article&id=75&Itemid=71&lang=it","http://dati.emilia-romagna.it/id/ibc/condition/IT-RE0045_orari"
"Biblioteca comunale """Carlo Levi"""","44,64697005846110","10,48716546252610","http://biblioteche.provincia.re.it/quattrocastella","http://dati.emilia-romagna.it/id/ibc/condition/IT-RE0045_orari"
"Biblioteca comunale """Carlo Levi"""","44,64697005846110","10,48716546252610","https://www.facebook.com/bibliotecadiquattrocastella","http://dati.emilia-romagna.it/id/ibc/condition/IT-RE0045_orari"
"Biblioteca comunale """Emma Agnetti Bizzi"""","44,61125983454230","10,26852028491530","http://www.comune.langhirano.parma.it","http://dati.emilia-romagna.it/id/ibc/condition/IT-PR0018_orari"
"Biblioteca comunale """Don Lorenzo Milani"""","44,81026050855020","10,18477277025260",,"http://dati.emilia-romagna.it/id/ibc/condition/IT-PR0021_orari"
"Biblioteca comunale """L. Chiappini"""","44,7581111","11,7509506","http://www.comune.voghiera.fe.it/116/biblioteca","http://dati.emilia-romagna.it/id/ibc/condition/IT-FE0147_orari"
"Biblioteca-Archivio del Centro italiano di documentazione sulla cooperazione e l'economia sociale","44,49754905164960","11,34735003428270","http://www.cooperazione.net/","http://dati.emilia-romagna.it/id/ibc/condition/IT-BO0565_orari"
"Biblioteca comunale """Raffaele Crovi"""","44,43445366551430","10,40732109263180","http://biblioteche.provincia.re.it/castelnovomonti","http://dati.emilia-romagna.it/id/ibc/condition/IT-RE0024_orari"
"Biblioteca comunale","44,21283146424420","11,50436493117890","http://casteldelrio.provincia.bologna.it/comune/servizi/biblioteca","http://dati.emilia-romagna.it/id/ibc/condition/IT-BO0180_orari"
"Biblioteca comunale di Spezzano","44,53139936141970","10,83877517582200",,"http://dati.emilia-romagna.it/id/ibc/condition/IT-MO0129_orari"
"Biblioteca comunale """Natalia Ginzburg"""","44,57937309063730","11,35772277117780","http://www.comune.castel-maggiore.bo.it/servizi/menu/dinamica.aspx?idArea=3&idCat=71&ID=106","http://dati.emilia-romagna.it/id/ibc/condition/IT-BO0240_orari"
"Biblioteca comunale """Natalia Ginzburg"""","44,57937309063730","11,35772277117780","http://www.bibliotecheassociate.it/","http://dati.emilia-romagna.it/id/ibc/condition/IT-BO0240_orari"
"Biblioteca comunale","44,59354953326410","10,40937360743470","http://biblioteche.provincia.re.it/canossa","http://dati.emilia-romagna.it/id/ibc/condition/IT-RE0029_orari"
"Biblioteca comunale","44,59354953326410","10,40937360743470","http://www.comune.canossa.re.it/Sezione.jsp?titolo=BIBLIOTECA+COMUNALE&idSezione=68","http://dati.emilia-romagna.it/id/ibc/condition/IT-RE0029_orari"
"Biblioteca comunale """Mario Soldati"""","44,74330771149500","11,93933302032220","http://195.62.166.21/ostellato/common/AmvSezione.do?MVPD=0&MVSZ=11","http://dati.emilia-romagna.it/id/ibc/condition/IT-FE0047_orari"
"Biblioteca Medica """Pietro Giuseppe Corradini""" - Centro di documentazione per il Governo Clinico delle Aziende Sanitarie della Provincia di Reggio Emilia","44,68513888718880","10,62714566812790","http://biblioteca.asmn.re.it","http://dati.emilia-romagna.it/id/ibc/condition/IT-RE0047_orari"
"Biblioteca provinciale """Pietro Zangheri"""","43,95537972347280","11,91079322069270",,"http://dati.emilia-romagna.it/id/ibc/condition/IT-FC0160_orari"
"Biblioteca comunale """Prometeo"""","44,61924231657970","11,49105622959420","http://www.bibliotecheassociate.it/BiblioSchede/BA-minerbio-fr.html","http://dati.emilia-romagna.it/id/ibc/condition/IT-BO0208_orari"
"Biblioteca comunale """Prometeo"""","44,61924231657970","11,49105622959420","http://www.comune.minerbio.bo.it/uffici_servizi/-categoria7/pagina44.html","http://dati.emilia-romagna.it/id/ibc/condition/IT-BO0208_orari"
"Biblioteca di Scienze della Salute dell'Azienda Ospedaliero-Universitaria di Ferrara """Arcispedale S. Anna"""","44,81972118675960","11,63218408322790","http://www.ospfe.it/per-la-formazione/biblioteca/default-page","http://dati.emilia-romagna.it/id/ibc/condition/IT-FE0011_orari"
