"title","lat","lng","www","conduse"
"Museo della Resistenza","9,884708","44,5686",,"http://dati.emilia-romagna.it/id/ibc/condition/IT-ER-PR071"
"Museo Fellini","44,05632833160990","12,57317630602390","http://www.federicofellini.it","http://dati.emilia-romagna.it/id/ibc/condition/IT-ER-RN025"
"Museo Casa Natale """A.Toscanini"""","44,80420138001650","10,32241498386410","http://www.museotoscanini.it","http://dati.emilia-romagna.it/id/ibc/condition/IT-ER-PR002"
"Museo della Terramara Santa Rosa","44,84121901710880","10,53907810576270","http://terramarasantarosa.comune.poviglio.re.it/","http://dati.emilia-romagna.it/id/ibc/condition/IT-ER-RE016"
"Museo Diocesano","44,28558482812210","11,88563792775250","http://www.faenza.chiesacattolica.it","http://dati.emilia-romagna.it/id/ibc/condition/IT-ER-RA039"
"Collezione Civica d'Arte Contemporanea","44,53283580148580","10,35252137238050",,"http://dati.emilia-romagna.it/id/ibc/condition/IT-ER-PR068"
"Manifattura dei Marinati","44,69965778827070","12,17362798974320","http://www.parcodeltapo.it/pages/it/vivere-il-parco/centri-visita-e-musei.php","http://dati.emilia-romagna.it/id/ibc/condition/IT-ER-FE051"
"Museo d'Arte Sacra","12,3432282","43,8966508","http://www.san-leo.it","http://dati.emilia-romagna.it/id/ibc/condition/IT-ER-RN042"
"Museo del Patrimonio Industriale","44,52201915608110","11,33433631467640","http://www.comune.bologna.it/patrimonioindustriale","http://dati.emilia-romagna.it/id/ibc/condition/IT-ER-BO001"
"Museo Archeologico Ambientale","44,64034239182210","11,18914068246540",,"http://dati.emilia-romagna.it/id/ibc/condition/IT-ER-BO012"
"Museo di Fisica e Scienze della Terra - Sez. Paleontologica","44,76653358950740","10,30435427880830",,"http://dati.emilia-romagna.it/id/ibc/condition/IT-ER-PR041"
"Cà La Ghironda","44,49337112476980","11,18851053380090","http://www.ghironda.it","http://dati.emilia-romagna.it/id/ibc/condition/IT-ER-BO117"
"Museo del Parmigiano Reggiano - Civiltà Contadina e Artigiana della Val d'Enza","44,72138463403540","10,47934514787500",,"http://dati.emilia-romagna.it/id/ibc/condition/IT-ER-RE014"
"Musei Civici - Museo del Tricolore","44,69741703623520","10,63019922854040",,"http://dati.emilia-romagna.it/id/ibc/condition/IT-ER-RE003"
"Casa Museo Raffaele Bendandi","44,28842340372030","11,88402395529810",,"http://dati.emilia-romagna.it/id/ibc/condition/IT-ER-RA038"
"Museo Elisabettiano","43,96431494594350","12,60230849001440",,"http://dati.emilia-romagna.it/id/ibc/condition/IT-ER-RN017"
"Pinacoteca Comunale di Faenza","44,28599860067050","11,87981258711040","http://www.pinacotecafaenza.it","http://dati.emilia-romagna.it/id/ibc/condition/IT-ER-RA051"
"Museo di Scienze Naturali","44,13693334077180","12,24186346161860","http://www.cesenacultura.it/default.asp?Parent_Id=11&Id=120&","http://dati.emilia-romagna.it/id/ibc/condition/IT-ER-FC030"
"Rocca Malatestiana","43,98417479157810","12,42122362819610","http://www.verucchioturismo.it/","http://dati.emilia-romagna.it/id/ibc/condition/IT-ER-RN024"
"Musei Civici - Galleria Parmeggiani","44,70072670762060","10,62877017780300",,"http://dati.emilia-romagna.it/id/ibc/condition/IT-ER-RE002"
